Seq,COPx,COPy
668.000000,-0.012169,0.066538
669.000000,-0.012198,0.066488
670.000000,-0.012191,0.066465
671.000000,-0.012183,0.066435
672.000000,-0.012209,0.066392
673.000000,-0.012221,0.066395
674.000000,-0.012208,0.066464
675.000000,-0.012226,0.066488
676.000000,-0.012262,0.066422
677.000000,-0.012312,0.066333
678.000000,-0.012396,0.066217
679.000000,-0.012466,0.066141
680.000000,-0.012522,0.066109
681.000000,-0.012575,0.066060
682.000000,-0.012609,0.066028
683.000000,-0.012653,0.066024
684.000000,-0.012706,0.065988
685.000000,-0.012703,0.065911
686.000000,-0.012711,0.065797
687.000000,-0.012728,0.065619
688.000000,-0.012748,0.065381
689.000000,-0.012762,0.065094
690.000000,-0.012770,0.064790
691.000000,-0.012802,0.064534
692.000000,-0.012848,0.064243
693.000000,-0.012874,0.063968
694.000000,-0.012902,0.063705
695.000000,-0.012910,0.063481
696.000000,-0.012896,0.063282
697.000000,-0.012892,0.063159
698.000000,-0.012877,0.063047
699.000000,-0.012882,0.062941
700.000000,-0.012874,0.062847
701.000000,-0.012849,0.062749
702.000000,-0.012821,0.062659
703.000000,-0.012797,0.062598
704.000000,-0.012743,0.062545
705.000000,-0.012707,0.062529
706.000000,-0.012651,0.062509
707.000000,-0.012599,0.062533
708.000000,-0.012557,0.062559
709.000000,-0.012504,0.062598
710.000000,-0.012457,0.062618
711.000000,-0.012397,0.062619
712.000000,-0.012349,0.062625
713.000000,-0.012293,0.062675
714.000000,-0.012240,0.062708
715.000000,-0.012213,0.062749
716.000000,-0.012196,0.062817
717.000000,-0.012165,0.062889
718.000000,-0.012153,0.062962
719.000000,-0.012160,0.063040
720.000000,-0.012105,0.063145
721.000000,-0.012066,0.063263
722.000000,-0.012040,0.063360
723.000000,-0.012050,0.063489
724.000000,-0.012050,0.063608
725.000000,-0.012096,0.063731
726.000000,-0.012121,0.063839
727.000000,-0.012124,0.063934
728.000000,-0.012175,0.064017
729.000000,-0.012211,0.064071
730.000000,-0.012258,0.064111
731.000000,-0.012310,0.064105
732.000000,-0.012351,0.064040
733.000000,-0.012412,0.063960
734.000000,-0.012439,0.063865
735.000000,-0.012422,0.063748
736.000000,-0.012385,0.063629
737.000000,-0.012363,0.063511
738.000000,-0.012341,0.063389
739.000000,-0.012315,0.063276
740.000000,-0.012246,0.063198
741.000000,-0.012154,0.063116
742.000000,-0.012075,0.063059
743.000000,-0.011990,0.063045
744.000000,-0.011887,0.063021
745.000000,-0.011792,0.062990
746.000000,-0.011708,0.063000
747.000000,-0.011630,0.062997
748.000000,-0.011536,0.063025
749.000000,-0.011424,0.063049
750.000000,-0.011317,0.063088
