Seq,COPx,COPy
615,-0.00557,0.048426
616,-0.005402,0.049281
617,-0.005252,0.050171
618,-0.00512,0.051101
619,-0.004998,0.051922
620,-0.00491,0.052713
621,-0.004845,0.053445
622,-0.004873,0.054064
623,-0.004969,0.054522
624,-0.005106,0.054829
625,-0.005169,0.055061
626,-0.005228,0.055188
627,-0.005262,0.055136
628,-0.005197,0.054952
629,-0.005177,0.054642
630,-0.005155,0.054247
631,-0.005186,0.053821
632,-0.005187,0.053359
633,-0.005178,0.052862
634,-0.005164,0.05235
635,-0.005174,0.051794
636,-0.005207,0.051208
637,-0.005259,0.050746
638,-0.005348,0.050323
639,-0.005424,0.05
640,-0.005491,0.04969
641,-0.005551,0.049374
642,-0.005582,0.049022
643,-0.005613,0.048664
644,-0.005607,0.048267
645,-0.005619,0.047903
646,-0.005633,0.047505
647,-0.005665,0.047096
648,-0.005649,0.046665
649,-0.005643,0.046249
650,-0.005574,0.045751
651,-0.005503,0.045297
652,-0.005439,0.044898
653,-0.005355,0.0446
654,-0.00532,0.04438
655,-0.005319,0.04424
656,-0.005284,0.044192
657,-0.005316,0.044193
658,-0.005339,0.044263
659,-0.005399,0.04441
660,-0.005401,0.044564
661,-0.005451,0.044691
662,-0.00552,0.044815
663,-0.005551,0.044938
664,-0.005575,0.045017
665,-0.005586,0.045067
666,-0.005618,0.045061
667,-0.005611,0.044939
668,-0.005562,0.04478
669,-0.005538,0.044528
670,-0.005466,0.04429
671,-0.005437,0.044041
672,-0.005407,0.043849
673,-0.005401,0.043756
674,-0.005418,0.043697
675,-0.005442,0.043714
676,-0.00549,0.043793
677,-0.005574,0.043915
678,-0.005651,0.044052
679,-0.005728,0.044191
680,-0.005789,0.044283
681,-0.00581,0.044329
682,-0.005889,0.044301
683,-0.005896,0.04415
684,-0.00591,0.043922
685,-0.00592,0.043677
686,-0.005941,0.043454
687,-0.00596,0.043235
688,-0.005967,0.042986
689,-0.005923,0.042699
690,-0.005917,0.042341
691,-0.005879,0.041994
692,-0.005924,0.04168
693,-0.00597,0.041418
694,-0.006055,0.041246
695,-0.006124,0.041111
696,-0.006249,0.04106
697,-0.006329,0.041086
698,-0.006446,0.041143
699,-0.006568,0.041272
700,-0.006773,0.041459
701,-0.00693,0.041666
702,-0.00707,0.041912
703,-0.007165,0.042186
704,-0.007284,0.042483
705,-0.007378,0.042795
706,-0.007428,0.043103
707,-0.007471,0.043431
708,-0.00756,0.043767
709,-0.007614,0.044103
710,-0.007623,0.044369
711,-0.007689,0.044694
712,-0.007767,0.04501
713,-0.007759,0.04535
714,-0.007777,0.045781
715,-0.007856,0.046257
716,-0.007936,0.046719
717,-0.007926,0.047137
718,-0.007912,0.047575
719,-0.007917,0.047984
720,-0.007942,0.048345
721,-0.007987,0.048723
722,-0.007974,0.049163
723,-0.00801,0.049569
724,-0.00796,0.049912
725,-0.007929,0.050137
726,-0.007837,0.050196
727,-0.007767,0.050133
728,-0.007709,0.049936
729,-0.007666,0.049662
730,-0.007651,0.049444
731,-0.007646,0.049201
732,-0.007653,0.049019
733,-0.00764,0.048844
734,-0.0076,0.048679
735,-0.007544,0.048466
736,-0.007495,0.04825
737,-0.007488,0.04808
738,-0.00748,0.04791
739,-0.007477,0.047763
740,-0.007486,0.047638
741,-0.007491,0.047499
742,-0.007463,0.047408
743,-0.007443,0.047337
744,-0.007399,0.0473
745,-0.007367,0.047216
746,-0.00734,0.047081
747,-0.007351,0.046914
748,-0.007323,0.046798
749,-0.00726,0.046674
750,-0.007214,0.046636
751,-0.007169,0.046624
752,-0.007112,0.046594
753,-0.007053,0.046636
754,-0.006973,0.046661
755,-0.006908,0.046684
756,-0.006811,0.04669
757,-0.006773,0.046713
758,-0.006704,0.046814
759,-0.006622,0.046981
760,-0.006589,0.047131
761,-0.006593,0.047262
762,-0.006563,0.047341
763,-0.006503,0.047339
764,-0.006437,0.047288
765,-0.006416,0.047221
766,-0.006436,0.047114
767,-0.006425,0.047005
768,-0.006388,0.046965
769,-0.00637,0.046985
770,-0.006345,0.047027
771,-0.00632,0.047191
772,-0.006269,0.047352
773,-0.006278,0.047506
774,-0.006282,0.047596
775,-0.006269,0.047673
776,-0.006252,0.047747
777,-0.006231,0.047854
778,-0.006182,0.048078
779,-0.006121,0.048385
780,-0.006029,0.048728
781,-0.005995,0.049054
782,-0.006009,0.049343
783,-0.005947,0.049561
784,-0.005889,0.049702
785,-0.005819,0.049852
786,-0.005768,0.050012
787,-0.005689,0.050245
788,-0.005619,0.050539
789,-0.005543,0.050793
790,-0.005524,0.051121
791,-0.005521,0.051431
792,-0.005558,0.051686
793,-0.005617,0.051858
794,-0.00566,0.052009
795,-0.005729,0.052144
796,-0.005802,0.052258
797,-0.005823,0.052346
798,-0.005789,0.052384
799,-0.005718,0.052355
800,-0.005672,0.052239
801,-0.005619,0.05208
802,-0.005586,0.051926
803,-0.005568,0.051765
804,-0.005542,0.051658
805,-0.00551,0.051594
806,-0.005511,0.051597
807,-0.005502,0.051674
808,-0.005518,0.051792
809,-0.005496,0.051908
810,-0.005542,0.052077
811,-0.005552,0.052258
812,-0.005593,0.052469
813,-0.005593,0.052691
814,-0.005541,0.052912
815,-0.005492,0.053142
816,-0.005448,0.053306
817,-0.005414,0.053546
818,-0.005391,0.053826
819,-0.005423,0.05412
820,-0.005467,0.054394
821,-0.005528,0.054712
822,-0.005589,0.054991
823,-0.005684,0.055218
824,-0.005739,0.055433
825,-0.005857,0.055619
826,-0.005962,0.055771
827,-0.006018,0.055913
828,-0.006114,0.056107
829,-0.006093,0.056257
830,-0.006047,0.056413
831,-0.005978,0.056486
832,-0.005969,0.056561
833,-0.005952,0.056691
834,-0.005942,0.056806
835,-0.005984,0.056906
836,-0.005999,0.057105
837,-0.006038,0.05735
